#,objectid,highway,name,ref,kod,name_kz,name_ru,location,Shape__Length,len_km,start_km,end_km,ref2,ref3,data_kgp.kgp.Road.area,geometry_wkt
5600,102849,residential,,,6,,ул. Калампыр (мкр.Алгабас),,520.764393487245,,,,,,,"LINESTRING (76.7964104998993 43.256567400236015, 76.79520139986623 43.258238100348585, 76.79428990000868 43.259603700248846)"
5601,102850,residential,,,6,,ул. Кара жорга (мкр.Алгабас),,925.295428031545,,,,,,,"LINESTRING (76.79338454372937 43.25768720616699, 76.79366670006853 43.25779609972298, 76.79521966710753 43.25826849532179, 76.79689029997402 43.258759799892466, 76.79809511594149 43.259071739467124, 76.79819494212575 43.259079528482694, 76.79851224415212 43.259045775202424, 76.80118540046895 43.2586196994352, 76.80124390055687 43.25858930005788)"
5602,102875,residential,,,6,,ул. Олжабай батыра,,751.093527580198,,,,,,,"LINESTRING (76.90809220012454 43.32749969954648, 76.90724199950536 43.32783329952825, 76.90642659962026 43.32816559989349, 76.9062602999016 43.3282333002877, 76.90563137769311 43.32849253743101, 76.90556829979049 43.32857080002317, 76.90552739949561 43.32865550041439, 76.90542610007425 43.32886540028014, 76.90538419097133 43.32890057008299, 76.90522732176653 43.32895935387884, 76.90421956023974 43.329132248142685, 76.90414825556576 43.329163368979465, 76.90414825556576 43.32923598420337, 76.90431840007383 43.32966929973867, 76.90429689979581 43.32971220004134, 76.90422719951292 43.329747299434814, 76.9040474996252 43.32978640052986, 76.90340639985467 43.32990340046433, 76.90318649945966 43.32994439972344, 76.90311300020142 43.32996279949028)"
5603,102877,residential,,,6,,ул. Санаторная,,370.414902109805,,,,,,,"LINESTRING (76.91363343190348 43.201702018014345, 76.91376852145422 43.20173799803972, 76.91385028341644 43.201790668211494, 76.9139447610315 43.201972153190134, 76.91412931002516 43.20253320972509, 76.91430270014637 43.20269490072272, 76.9143778002024 43.202788699587344, 76.91441529947565 43.203035099602516, 76.91444732531383 43.203943133125875)"
5604,102892,residential,,,6,,ул. Рыскулова (Таусамалы),,902.75829890651,,,,,,,"LINESTRING (76.83182729952625 43.18685729974211, 76.83365289357587 43.18484750636611, 76.83452547572038 43.183814605149955, 76.83560929490731 43.18266686838112, 76.83603850545849 43.182153376679715, 76.83632479045467 43.18194557558871)"
5605,102963,residential,,,6,,ул. Серпуховская,,384.42022528357,,,,,,,"LINESTRING (76.93102039968609 43.32074920009613, 76.92901308094606 43.320915775733404, 76.92758875175745 43.321030096234885)"
5606,102964,residential,,,6,,ул. Огинского,,304.721620404472,,,,,,,"LINESTRING (76.92973913708795 43.31743362250287, 76.929948999708 43.31904460014927, 76.9300068000083 43.31941560017649)"
5607,102965,residential,,,6,,ул. Рабочая,,417.076756020501,,,,,,,"LINESTRING (76.93500660009755 43.322200799796725, 76.93502049972993 43.32253400016523, 76.93500829971005 43.32287120023025, 76.93456510059328 43.32322020033636, 76.93408130032059 43.32347749963065, 76.93389839973548 43.32366969995143, 76.93381710040563 43.3238027998628, 76.93382110060362 43.323864899941135, 76.93398780007256 43.324163599614096, 76.934138300222 43.32452740008089)"
5608,102966,residential,,,6,,ул. Рабочая,,291.912419680635,,,,,,,"LINESTRING (76.93399860051723 43.325271099275376, 76.93416499994888 43.325600600365554, 76.93423579976968 43.32560280002648, 76.93430360011574 43.32562299952353, 76.93436219991666 43.32565879986447, 76.93439299955452 43.32571259999393, 76.9344053001857 43.325782099571974, 76.93441459954553 43.325851600377504, 76.93443609982351 43.32593449961987, 76.9345069993573 43.32608920021952, 76.93456239935921 43.326223700481115, 76.93462099916013 43.326346900365586, 76.93468570031847 43.32644780048431, 76.93472270012839 43.32651949950244, 76.93474110032037 43.32658679983903, 76.93475960022533 43.32665620039453, 76.93479660003524 43.3267458993236, 76.93483970030424 43.32684899970234, 76.93484799983916 43.32687790052947, 76.93491339988682 43.326989700452096)"
5609,102967,residential,,,6,,ул. Сокольского,,277.907297031578,,,,,,,"LINESTRING (76.93525569933254 43.32783519981906, 76.93542819922331 43.327799299472915, 76.9355946004516 43.32774999968564, 76.93564079990836 43.327725299786465, 76.93565310053954 43.327687200443414, 76.9356316002615 43.32692970058466, 76.93562850017545 43.32686470022573, 76.9356162004426 43.32679969979722, 76.93557610054663 43.32677049963842, 76.93550830020057 43.32676379949256, 76.93495990027917 43.326846700103964, 76.93484799983916 43.32687790052947)"
5610,102968,residential,,,6,,ул. Помяловского,,388.468096182579,,,,,,,"LINESTRING (76.92915208625313 43.33075764279547, 76.92988295107669 43.33070836958655, 76.93067442523254 43.330729116274505, 76.9315906870594 43.33079128376412, 76.93241281442764 43.330835443102266, 76.93262410806392 43.33079333948068)"
5611,102992,residential,,,6,,ул. Нурлыбаева,,313.798865340318,,,,,,,"LINESTRING (76.95357289954133 43.215151699731415, 76.9528379994855 43.21408910062733, 76.95254549994415 43.213722700255985, 76.95224150017054 43.21334190016741)"
5612,103001,residential,,,6,,ул. Никольской,,337.051299236189,,,,,,,"LINESTRING (76.92380124251719 43.32033126890921, 76.92417772735108 43.320241351371784, 76.92422146003405 43.32026901816972, 76.92426043973086 43.32052217143265, 76.92430227068037 43.32064943944844, 76.92436882146987 43.32072828988057, 76.92443537136108 43.32078500657697, 76.92449431611509 43.32081959025311, 76.92460840215617 43.320805756654295, 76.92474910887236 43.32077809010077, 76.92491010044603 43.3207022003001, 76.92523055286406 43.32049865478591, 76.92530851225767 43.32048343755059, 76.92545872584455 43.32047513747646, 76.92563084574792 43.32048295523133, 76.92570591256633 43.32050003769543, 76.92606528449407 43.32058303835156)"
5613,103005,residential,,,6,,мост,,18.0373714991958,,,,,,,"LINESTRING (76.83090800049541 43.212358099403765, 76.83075846333998 43.21231262446958)"
5614,103007,residential,,,6,,ул. Солнечная,,3101.62620269697,,,,,,,"LINESTRING (76.93980923525324 43.19942871853782, 76.93999462596834 43.1994131252526, 76.94095437613642 43.1984385147534, 76.94143924270934 43.19800188369754, 76.94165315493466 43.19774198290083, 76.94176724097576 43.19771079480939, 76.9425872357435 43.19757564622909, 76.94300792936748 43.19741970453264, 76.94341379989093 43.197025600370225, 76.94372539941186 43.1964650000664, 76.94394679999343 43.1960559000544, 76.94420259976214 43.195404000137806, 76.9446418992923 43.19503530016743, 76.94493350051833 43.19468150023756, 76.94542729993844 43.19448620001103, 76.94605760016258 43.193798699444606, 76.94672259961123 43.19315779963543, 76.94742510012972 43.19216920017479, 76.94780119958637 43.19192619990201, 76.94831709935909 43.19182709969706, 76.94861219952318 43.191671300494235, 76.94876419985916 43.191518500494595, 76.94934940016444 43.19119310056985, 76.95004629968716 43.19069919987049, 76.95038409947163 43.189456399883625, 76.95064280079873 43.188997699813136, 76.95136989988464 43.1883453996348, 76.95163330029901 43.18826400006658, 76.95180480036483 43.18818429938319, 76.95230699993118 43.18735969975828, 76.95268769966036 43.18724610004129, 76.95302189989552 43.186393600253105, 76.95305310018196 43.186018100067514, 76.95322450053482 43.18581230004388, 76.95370319927498 43.18489610060654, 76.9538168999388 43.184689500310554, 76.95428750036672 43.1837350001849, 76.95477580030062 43.1840240996435)"
5615,103037,residential,,,6,,ул. Сокольского,,1420.10276016403,,,,,,,"LINESTRING (76.93266829978599 43.32463690007304, 76.93266119950201 43.32476439995846, 76.93281370019959 43.325225800112065, 76.93285840036813 43.325320400421084, 76.93291330000841 43.32538100048082, 76.93298849977747 43.325447599570886, 76.933047500227 43.32548899981627, 76.93308499950022 43.325563999459646, 76.93319500000341 43.32576500029529, 76.93337200045373 43.32604009966551, 76.93357049938543 43.326309400058555, 76.93369350030736 43.3265300003386, 76.93404490058529 43.32661189947942, 76.93445030039155 43.32667620022913, 76.93455219988746 43.32669960012533, 76.93462460050613 43.326732800280915, 76.93475610038897 43.32685569983876, 76.93491339988682 43.326989700452096, 76.93504549984429 43.32715930026225, 76.93509630047191 43.32726750032064, 76.93523350016524 43.32766549930102, 76.93525569933254 43.32783519981906, 76.93525760016772 43.327967900483046, 76.93525450008165 43.32858839971529, 76.93525369968275 43.328843699558675, 76.93525260014482 43.329222500159126, 76.93527670014726 43.329551100269704, 76.93526100029105 43.329737599630505, 76.93533499991089 43.330315199887536, 76.9353923007479 43.33069079991345, 76.93541440020223 43.33078760033284, 76.93544230007832 43.33117169992265, 76.9355043997156 43.33163400018696, 76.93556420056404 43.3319556001704, 76.93557370024818 43.33200669999756, 76.93568909962622 43.33270709974517, 76.93571589996439 43.33294119986993, 76.93568280063943 43.33301709986462, 76.93559359972835 43.33306200051589)"
5616,103049,residential,,,6,,ул. Тажибаевой,,93.4647072251339,,,,,,,"LINESTRING (76.8915914500141 43.20536826867253, 76.89160920791066 43.20475640864578)"
5617,103061,residential,,,6,,ул. Сандыктас,,347.036097435567,,,,,,,"LINESTRING (76.90092258594186 43.181095627859115, 76.90150846627185 43.18110637324126, 76.90270043094085 43.18114363619965, 76.90347764344324 43.181148835299524, 76.90403737920519 43.18112023860693)"
5618,103116,residential,,,6,,ул. Сарсенбаева,,880.235353028425,,,,,,,"LINESTRING (77.00612970031638 43.25751369977719, 77.00607990041196 43.257691700032765, 77.0060058998938 43.25790719977449, 77.00597539939497 43.257989700361726, 77.00601020012907 43.25810059986872, 77.00609289993244 43.258205200357196, 77.00626269948745 43.25830030011872, 77.00638890020844 43.25839539973175, 77.00644120012429 43.25846520002115, 77.00646729977656 43.25858879958375, 77.00648899948055 43.258668100142806, 77.00654129939639 43.258737800679256, 77.00662830033336 43.258804399516016, 77.00669359976966 43.258896299903235, 77.00672409937019 43.25899460028992, 77.00676110007842 43.25906750019063, 77.00680460009774 43.25910230019326, 77.00696130041929 43.25914359973816, 77.00704189996151 43.259186300568764, 77.00708650041706 43.25923789990086, 77.00711799984248 43.25928620002338, 77.00720729956824 43.25937020014522, 77.00732480010572 43.25943840043923, 77.00746840029547 43.259514400084086, 77.00757510038831 43.259593699437644, 77.0076250997187 43.25965869977453, 77.0076665003752 43.25975540071497, 77.0077164997056 43.259828300359, 77.00781449961488 43.25989960039577, 77.0078994002907 43.25995510011701, 77.00799950046114 43.26005489952622, 77.00803430029691 43.26011830051067, 77.00811920007445 43.260186500620975, 77.00824319992297 43.26023559941948, 77.00840650016691 43.2602466998299, 77.00847610073679 43.260281599904744, 77.00849679971758 43.26031170012386, 77.00848480002202 43.26034810023197, 77.00842390053396 43.26040039987655, 77.0082801997329 43.260463799847074, 77.00811260015203 43.260555799783816, 77.00798639943103 43.26063340015147, 77.00793200015237 43.26068890051223, 77.00791680065774 43.26076499999577, 77.00792760020411 43.260834700094414, 77.00799080027761 43.26089969976059, 77.00809309952383 43.260950399438975, 77.00818880064432 43.26094879994657, 77.0082801997329 43.26090760040873, 77.00835200027694 43.26083630024402, 77.00842599989677 43.26080299998341, 77.00858059995717 43.260810899335745, 77.00871329998927 43.26085370039653, 77.00883299960255 43.260931399821246, 77.00894399993062 43.26105659975492, 77.00899839920929 43.26112319998052, 77.00903220011848 43.26118579978233, 77.00910179979006 43.26123020071881, 77.00922590024994 43.261238100015724, 77.00931950021098 43.26124599996575, 77.00939559919362 43.26127450022418, 77.00945530032911 43.26129800053051)"
5619,103117,residential,,,6,,ул. Станкевича,,855.103094933528,,,,,,,"LINESTRING (76.95272850024226 43.32824000027148, 76.95335309975762 43.32951870017274, 76.9540779997677 43.33084679984903, 76.95529790024544 43.33296290043425, 76.95557209930784 43.33342900036388)"
5620,103126,residential,,,6,,ул. Пчеловодная,,285.187789938717,,,,,,,"LINESTRING (76.92403178255844 43.23317063101265, 76.92577055533417 43.23179982940583)"
5621,103127,residential,,,6,,ул. Пятницкого,,229.764443729385,,,,,,,"LINESTRING (76.8800631992931 43.21322429948621, 76.87826870042706 43.21284730012611, 76.87808000031845 43.2128870996761)"
5622,103133,residential,,,7,,ул. Киргизская,,96.620055506194,,,,,,,"LINESTRING (76.89664409349989 43.216567266022835, 76.89750696934776 43.216635581017634)"
5623,103134,residential,,,6,,ул. Павлова,,382.272177208791,,,,,,,"LINESTRING (76.924721487474 43.23108703496945, 76.92599901577555 43.23195505685473, 76.9261832180195 43.2320762761346, 76.92628423177656 43.232102251896954, 76.92752551395469 43.232245116428466, 76.92759681773036 43.23222779973171)"
5624,103135,residential,,,6,,ул. Пирогова,,264.460373354854,,,,,,,"LINESTRING (76.92945563237755 43.23076958178015, 76.92893503172093 43.23034853255889, 76.92886372794524 43.23027406670906, 76.92882569956431 43.23020999191807, 76.92870685963877 43.22998313247678, 76.92858088888646 43.22971990419733, 76.92836285788555 43.22926479452871)"
5625,103200,residential,,,6,,ул. Рафикова,,940.801097988657,,,,,,,"LINESTRING (76.89523860018616 43.31296389971089, 76.89540019991925 43.31318850028278, 76.89539149973572 43.313110299577176, 76.89547770027377 43.31301440044931, 76.89550410086167 43.31294640007295, 76.89541290030074 43.312694599641254, 76.89531640057797 43.312493600009866, 76.89512900033162 43.31209319951547, 76.89481480018793 43.31138699954436, 76.89474889977869 43.311234699616925, 76.89443390013442 43.310506800047335, 76.89432199969445 43.310239599755846, 76.89400739980046 43.309488000675366, 76.89362970044431 43.308601599698726, 76.89331849977539 43.307887299880626, 76.89323769990882 43.30777439995157, 76.89316030016565 43.30769789970909, 76.89306100039414 43.30761989981132)"
5626,103209,residential,,,6,,ул. Садвакасова,,166.748694424428,,,,,,,"LINESTRING (76.83025311607688 43.23270076670666, 76.83002448765055 43.23331152958166, 76.83001400700611 43.23352228288038, 76.82996195233035 43.23364623936105, 76.82990251080801 43.23368408872274, 76.82982063026817 43.23369247787277)"
5627,103641,residential,,,6,,ул. Чиликская,,258.660681604449,,,,,,,"LINESTRING (76.94355499978224 43.289629500424155, 76.9435367002016 43.29027240056517, 76.94353950025031 43.29049129952498, 76.94358602759215 43.29067667381013, 76.94358428036892 43.29131759279385)"
5628,103218,residential,,,6,,ул. Спутник,,574.144436081118,,,,,,,"LINESTRING (76.96682249931484 43.17810079963436, 76.96672759949159 43.178219500425364, 76.96669540027854 43.178331599783355, 76.96672020006858 43.178478700236305, 76.96687579995388 43.17905679951992, 76.96687820025232 43.17916089962487, 76.96685970034737 43.179249400459916, 76.96654740014056 43.17995839952162, 76.96651450024159 43.17998440010682, 76.96646769981189 43.17999369997077, 76.96615930009004 43.18000340007395, 76.96609730016573 43.180011499868534, 76.96600780011568 43.18004570044501, 76.96597629979193 43.18007409981355, 76.96546570007936 43.18094369945567, 76.9654181998621 43.18097239972851, 76.96535319956476 43.180971700137434, 76.96489239975661 43.18090239996596)"
5629,103219,residential,,,6,,ул. Огородная,,144.692454370109,,,,,,,"LINESTRING (76.929489419812 43.23196250048952, 76.92970927349464 43.23215298733031, 76.92987862029872 43.23228719405686, 76.93022622699117 43.23252313650569, 76.93042825450533 43.23260755641939)"
5630,103220,residential,,,6,,ул. Пирогова,,477.329403323587,,,,,,,"LINESTRING (76.92930683273893 43.23088085025274, 76.9302333578179 43.231497103687, 76.9310087871644 43.232133506180276, 76.93102661333292 43.232170304702784, 76.93102661333292 43.232326156906865, 76.93158516062377 43.23276600518363, 76.93159942137889 43.232799773028574, 76.93161724754738 43.23286471098827, 76.93206702682365 43.23319239206495)"
5631,103221,residential,,,6,,ул. Партизан,,1903.28961493502,,,,,,,"LINESTRING (77.0005761005326 43.27087109986658, 77.00058890062706 43.27053350012443, 77.00082500034164 43.27024449997697, 77.0017046998381 43.26959609980832, 77.00236989961104 43.26925240005355, 77.00298149960592 43.269002399936085, 77.0033784004513 43.26868989965347, 77.0035285996651 43.26847119958685, 77.00382910050068 43.26829150007007, 77.00390879993103 43.2680598006993, 77.00399459982043 43.26797189965871, 77.0042171996529 43.26785859986932, 77.00477780049248 43.26769069946448, 77.00491729987293 43.267573499954636, 77.00502990010054 43.26751690040969, 77.00546979970528 43.267362600185706, 77.00636299998216 43.26657740032478, 77.00720520020543 43.266347000075015, 77.00807149953282 43.26606180019333, 77.00824049958725 43.266003200206775, 77.00840150014403 43.265899699635014, 77.00893789947153 43.26571609975199, 77.00922490042504 43.26556769988081, 77.00960840020298 43.26550910007277, 77.00972649991677 43.265471899765664, 77.01011539946785 43.26531369959505, 77.01032460002953 43.26526299962538, 77.01070279974729 43.26521319971473, 77.01079530017043 43.26517209987599, 77.01105819932486 43.26499929970609, 77.0112217996061 43.264929900049445, 77.01137329958046 43.26489869987639, 77.01180380011235 43.26488399988997, 77.01208139929807 43.26491630034497, 77.01228800013533 43.26491630034497, 77.01263259926822 43.2648429999135, 77.01298130010868 43.26481759936856, 77.01321739982325 43.26483620005196, 77.01346410055646 43.26488989964021, 77.01365719971497 43.26496510030933, 77.01373099990882 43.265032499549676, 77.0139200997677 43.26534110029909)"
5632,103315,residential,,,6,,ул. Барыс (мкр.Боралдай),,665.85428503303,,,,,,,"LINESTRING (76.8418999102794 43.347442464049315, 76.84371221824598 43.34750727972294, 76.84386076815295 43.34748999515813, 76.84405685331147 43.34739493225, 76.84424699701273 43.347343079751305, 76.84443714071396 43.34731283249439, 76.84468076292072 43.3473041905115, 76.84504322415471 43.34733011645636, 76.84561959761402 43.347416537499164, 76.84613060875499 43.34750295841888, 76.84636828860612 43.34751592167686, 76.84709024124376 43.347511600373416, 76.8477874497869 43.34745484983935)"
5633,103361,residential,,,6,,ул. Сосновая,,98.9519196210355,,,,,,,"LINESTRING (76.91258280007644 43.29665310037922, 76.91265760009519 43.2966306996952, 76.91335330036696 43.29664209944893, 76.91345359996339 43.296678600091255)"
5634,103364,residential,,,6,,ул. Парасат,,396.655903250824,,,,,,,"LINESTRING (76.9044377520391 43.16404164040946, 76.90453180025945 43.1638496002152, 76.9045065001078 43.16337070010306, 76.90447599960895 43.162792299655045, 76.90443380035016 43.16199110012458, 76.90441670002042 43.16165270047116, 76.90440679968768 43.16145620029499)"
5635,103377,residential,,,6,,ул. Тажибаевой,,203.165759475803,,,,,,,"LINESTRING (76.89105200000789 43.21371019948242, 76.89086230007439 43.215033099566924)"
5636,103378,residential,,,6,,ул. Тажибаевой,,423.700330363484,,,,,,,"LINESTRING (76.89081609971933 43.21502959963531, 76.89068250047363 43.21615360027301, 76.89066769983104 43.21624080032552, 76.89040560017723 43.2177867993608)"
5637,103383,residential,,,6,,пр.Алатау,,1715.31679554996,,,,,,,"LINESTRING (76.78770410003085 43.21443030048675, 76.78843469985141 43.213158200111074, 76.78887650029131 43.21235449980252, 76.78921329935258 43.21174100038484, 76.7892790991505 43.21165299972424, 76.79019102301287 43.21001306215282, 76.79114768387468 43.20826122224676, 76.79206050066242 43.20662620052355, 76.79253770011441 43.20578880028372, 76.79348984873856 43.20402212437929)"
5638,103384,residential,,,6,,пр.Алатау,,1726.07582779862,,,,,,,"LINESTRING (76.79367991338803 43.20403468476101, 76.79342702236421 43.2045391853948, 76.7927067001688 43.20584739992832, 76.79223279933053 43.20667140010988, 76.79174670026907 43.20757370009974, 76.79171909953196 43.20762140017432, 76.79029203676994 43.21014731762346, 76.78944429933124 43.211708299849136, 76.78921600058662 43.21208940017629, 76.78888460040021 43.212712199479405, 76.78801211707042 43.21426065009704, 76.78785188277655 43.21450600733893)"
5639,103395,residential,,,6,,ул. Нурлы Байкенова,,473.149808088841,,,,,,,"LINESTRING (76.89743389948423 43.181851700141635, 76.89539640004558 43.18177549947615, 76.89432269948205 43.18173239984505, 76.89319479996415 43.18164080033654)"
5640,103396,residential,,,6,,ул. Нурлы Байкенова,,121.119479875369,,,,,,,"LINESTRING (76.90469809997812 43.18211719973157, 76.9036107001065 43.18209009959443)"
5641,103401,residential,,,6,,ул. Скрябина,,378.683257825561,,,,,,,"LINESTRING (76.89473750015776 43.262772199274096, 76.8962894997112 43.26331659935691, 76.89681669939186 43.26356759948909, 76.89722400003326 43.26381079971055, 76.89767209945991 43.2640065000368)"
5642,103403,residential,,,6,,ул. Репина,,606.263912289479,,,,,,,"LINESTRING (76.96132530025618 43.277374499594096, 76.96146540060955 43.277816600057996, 76.96167730060866 43.278439500128, 76.9618211999374 43.27882950005437, 76.96206890049552 43.27952130001908, 76.96211449987766 43.27967560015588, 76.96210649948173 43.27979470039019, 76.96203939982162 43.28002119972958, 76.96192139982082 43.28027310017937, 76.96178730021353 43.28051720023502, 76.96163439976564 43.28064410011975, 76.96131550053474 43.280735400539456, 76.96128399931266 43.280744499313826, 76.96104520016067 43.280820599884265, 76.96093880010515 43.28084139957417)"
5643,103412,residential,,,6,,ул. Речка Казачка,,98.8071497375699,,,,,,,"LINESTRING (76.9816885994758 43.28041119998149, 76.98177839956318 43.28057370005714, 76.98186960012407 43.280702600339254, 76.98219680068652 43.28092520057313)"
5644,103421,residential,,,6,,ул. Сокпакбаева,,68.9489656051232,,,,,,,"LINESTRING (76.88104250039503 43.26998520012999, 76.88106589971154 43.270107699672174, 76.88108929992637 43.27022080035641, 76.88112340087288 43.27031689976523, 76.88117650028933 43.27042379996729)"
5645,103422,residential,,,6,,ул. Сокпакбаева,,74.5302986208875,,,,,,,"LINESTRING (76.88055770029746 43.27021219973288, 76.88071360022006 43.27022469938387, 76.88081579975331 43.270215399539104, 76.88089649990687 43.27018950020311, 76.88096369928 43.270134799953034, 76.88100739962363 43.270068900306256, 76.88104250039503 43.26998520012999)"
5646,103424,residential,,,6,,ул. Рабат (мкр.Достык),,678.90251943169,,,,,,,"LINESTRING (76.84078014949796 43.209221310083365, 76.8405790005362 43.209722700368985, 76.8405462003502 43.20981910017878, 76.84032374245156 43.21046609862428, 76.84023817792077 43.21080130049663, 76.84020252558376 43.2110065782429, 76.83968290049755 43.21214409953336, 76.83913230060203 43.21349520004855)"
5647,103427,residential,,,6,,ул. Скрябина,,229.508055732517,,,,,,,"LINESTRING (76.88702809999894 43.26017740008115, 76.8888973000691 43.260810899335745)"
5648,103428,residential,,,6,,ул. Садовникова,,780.655728456327,,,,,,,"LINESTRING (76.86568457800591 43.23589996291535, 76.8659016487078 43.23575312260048, 76.86676622865971 43.23531188093069, 76.86730428987052 43.23503579247439, 76.86784810029913 43.234715700083584, 76.86823331855422 43.234485608607706, 76.86850702713643 43.23450438544716, 76.86855865241748 43.23449971774399, 76.86892080013945 43.23429270029932, 76.86915904323426 43.23411991525298, 76.86925368703766 43.233999695499975, 76.86931291296433 43.233948070857814, 76.86962239066455 43.23368156569449, 76.86998779747434 43.23325344784612, 76.87003799173915 43.23315483626282, 76.87003799173915 43.23309644415043, 76.87001155162542 43.23304888770043, 76.86982561473464 43.23285152037876, 76.86968919927054 43.23269550000459, 76.86968919927054 43.232637734456674, 76.86970088365746 43.232590779128486, 76.8697862802033 43.23245397472443)"
5649,103430,residential,,,6,,ул. Остроухова,,492.366789172006,,,,,,,"LINESTRING (76.84512700013978 43.24907129958481, 76.84498360027435 43.24922490024854, 76.84480919954846 43.249411700380385, 76.84457300012092 43.249676699878805, 76.84433399974633 43.24995229996613, 76.84427880006874 43.25000820002928, 76.84391689938347 43.25032620010053, 76.84343330033343 43.25075110054502, 76.8426168997251 43.25146929971665, 76.84248270040482 43.25160400041671, 76.84247050038493 43.25163819946727)"
5650,103431,residential,,,6,,ул. Сапара Байжанова,,120.591436386982,,,,,,,"LINESTRING (76.96062540036041 43.22093310030239, 76.96064140025396 43.220844199711486, 76.96069250002058 43.22063140008489, 76.96081800005564 43.22015639979386)"
5651,103432,residential,,,6,,ул. Пожарского,,192.980311233771,,,,,,,"LINESTRING (76.92792470370739 43.23691001134032, 76.92784129064168 43.236888317060256, 76.92773375152238 43.236840665402084, 76.92663020443352 43.236080071516675)"
5652,103433,residential,,,6,,ул. Нурмакова,,369.104016059725,,,,,,,"LINESTRING (76.90568069969379 43.25705489978621, 76.90565300014198 43.25713769985712, 76.9056186000565 43.25724060035014, 76.90542629950028 43.258594999574264, 76.90537649959585 43.25894590021336, 76.90536700081005 43.25937590024273, 76.9053375001361 43.25945210015242)"
5653,103435,residential,,,6,,ул. Палладина,,745.642338979919,,,,,,,"LINESTRING (76.93946800031111 43.32358200015932, 76.9392572995629 43.32366389935359, 76.938306399597 43.323846200325214, 76.93699689935619 43.324072199705185, 76.93598079966696 43.32424020068312, 76.93505139997906 43.32438629956298, 76.934138300222 43.32452740008089, 76.93381490043151 43.32458789963842, 76.93361109964302 43.32460349945302, 76.93313219968019 43.32464580014908, 76.93295790046393 43.32460639970713)"
5654,103436,residential,,,6,,ул. Оспанова,,510.383459171963,,,,,,,"LINESTRING (76.96267950066552 43.20044790055937, 76.96157970044968 43.1997153999704, 76.96165549939504 43.199555899402604, 76.96250570001422 43.19899129957439, 76.96259829925201 43.19883179973313, 76.96180699936939 43.19792360041784)"
5655,103437,residential,,,6,,ул. Сидоркина,,1332.70331465588,,,,,,,"LINESTRING (76.94811930021498 43.27921259981864, 76.95076230008773 43.27937980005956, 76.95148060017542 43.27942930062357, 76.95154560047277 43.27943379942436, 76.95226409998646 43.279489900664736, 76.95232849931084 43.27949489976322, 76.95307840033364 43.27956640042972, 76.95331510012277 43.27958230020978, 76.95388070008693 43.27963379985145, 76.95457309994835 43.27968809982519, 76.95460019942551 43.27968989959948, 76.95486759913952 43.279707600428985, 76.95528030045242 43.27972140021867, 76.95570140011489 43.27973220016561, 76.95583550062051 43.279747899782315, 76.95590380042985 43.279760099910725, 76.95603799975014 43.27979909975798, 76.95609429986396 43.27981669984182, 76.95637729972117 43.279818199432555, 76.95650330011787 43.27979860011222, 76.9568225002844 43.279753699993755, 76.95694419954751 43.27973499988514, 76.95710149994366 43.279710799736, 76.95753870011096 43.27963069994665, 76.95784890005667 43.27955510015162, 76.95846399988791 43.27942180000563, 76.95871900015605 43.27937350016327, 76.95906619991166 43.27930899959905, 76.95932639962865 43.27926849983336, 76.95991859960667 43.27915480055552)"
5656,103443,residential,,,6,,ул. Порт-Артурская,,346.117982567892,,,,,,,"LINESTRING (76.98168129976578 43.27137900001881, 76.98138179965343 43.27137209950542, 76.98091860044518 43.27127010066919, 76.97961709970195 43.27104870001771, 76.97865279956697 43.27088840034674)"
5657,103451,residential,,,6,,ул. Серпуховская,,789.256382031122,,,,,,,"LINESTRING (76.93808359944022 43.32060480018989, 76.93747700036653 43.320597600053425, 76.93685790033734 43.320603299644155, 76.93581489969861 43.320592999729776, 76.93435379977043 43.320575599667464, 76.93303220012109 43.32061630066932, 76.93270910036789 43.320697999955016, 76.93250990075026 43.32073790028058, 76.93226190015486 43.320760099939356, 76.93199150006781 43.320771900366964, 76.9318146999418 43.32078820045549, 76.93102762573425 43.320831914812594)"
5658,103452,residential,,,6,,ул. Әзілхан Нұршайықов (мкр.Таусамалы),,1110.26060943905,,,,,,,"LINESTRING (76.83266979799018 43.19304233567846, 76.83416824537629 43.191366467042826, 76.83483137183757 43.1906230672288, 76.83587953958579 43.18947415903497, 76.83652697876725 43.188691572551704, 76.83792681179641 43.18712759036956, 76.83795652177778 43.18706910177688, 76.83795652177778 43.187019279208286, 76.83791682702201 43.18691227585808)"
5659,103453,residential,,,6,,ул. Сейдилда(мкр.Таусамал),,221.699133682437,,,,,,,"LINESTRING (76.83715467028381 43.19528288869323, 76.83733914651395 43.19513075197695, 76.83757088400948 43.1948916319817, 76.83807357675092 43.19431462177617, 76.83827679273615 43.194085895889444)"
